indicator_seq,parent_seq,agency_name,indicator_name,description,period_year,period_month,category,frequency,desired_change,indicator_unit,decimal_places,ytd_target,ytd_actual,monthly_target,monthly_actual
67824,0,NYC Transit,"Wait Assessment - Subways (Inactive, Historic Calculations)",The percent of actual intervals between trains that are no more than the scheduled interval plus 2 minutes during peak hours (6 AM - 9 AM) and plus 4 minutes during off-peak hours (9 AM - 4 PM and 7 PM - midnight). Wait assessment is measured weekdays between 6:00 AM - midnight when service is relatively frequent. The data is based on a sample methodology.,2008,12,Service Indicators,M,U,%,1,87.00,86.60,87.00,89.50
67824,0,NYC Transit,"Wait Assessment - Subways (Inactive, Historic Calculations)",The percent of actual intervals between trains that are no more than the scheduled interval plus 2 minutes during peak hours (6 AM - 9 AM) and plus 4 minutes during off-peak hours (9 AM - 4 PM and 7 PM - midnight). Wait assessment is measured weekdays between 6:00 AM - midnight when service is relatively frequent. The data is based on a sample methodology.,2009,1,Service Indicators,M,U,%,1,87.00,88.70,87.00,88.70
67824,0,NYC Transit,"Wait Assessment - Subways (Inactive, Historic Calculations)",The percent of actual intervals between trains that are no more than the scheduled interval plus 2 minutes during peak hours (6 AM - 9 AM) and plus 4 minutes during off-peak hours (9 AM - 4 PM and 7 PM - midnight). Wait assessment is measured weekdays between 6:00 AM - midnight when service is relatively frequent. The data is based on a sample methodology.,2009,2,Service Indicators,M,U,%,1,87.00,88.60,87.00,88.50
67824,0,NYC Transit,"Wait Assessment - Subways (Inactive, Historic Calculations)",The percent of actual intervals between trains that are no more than the scheduled interval plus 2 minutes during peak hours (6 AM - 9 AM) and plus 4 minutes during off-peak hours (9 AM - 4 PM and 7 PM - midnight). Wait assessment is measured weekdays between 6:00 AM - midnight when service is relatively frequent. The data is based on a sample methodology.,2009,3,Service Indicators,M,U,%,1,87.00,88.70,87.00,88.80
67824,0,NYC Transit,"Wait Assessment - Subways (Inactive, Historic Calculations)",The percent of actual intervals between trains that are no more than the scheduled interval plus 2 minutes during peak hours (6 AM - 9 AM) and plus 4 minutes during off-peak hours (9 AM - 4 PM and 7 PM - midnight). Wait assessment is measured weekdays between 6:00 AM - midnight when service is relatively frequent. The data is based on a sample methodology.,2009,4,Service Indicators,M,U,%,1,87.00,88.70,87.00,89.00
67824,0,NYC Transit,"Wait Assessment - Subways (Inactive, Historic Calculations)",The percent of actual intervals between trains that are no more than the scheduled interval plus 2 minutes during peak hours (6 AM - 9 AM) and plus 4 minutes during off-peak hours (9 AM - 4 PM and 7 PM - midnight). Wait assessment is measured weekdays between 6:00 AM - midnight when service is relatively frequent. The data is based on a sample methodology.,2009,5,Service Indicators,M,U,%,1,87.00,88.70,87.00,88.70
67824,0,NYC Transit,"Wait Assessment - Subways (Inactive, Historic Calculations)",The percent of actual intervals between trains that are no more than the scheduled interval plus 2 minutes during peak hours (6 AM - 9 AM) and plus 4 minutes during off-peak hours (9 AM - 4 PM and 7 PM - midnight). Wait assessment is measured weekdays between 6:00 AM - midnight when service is relatively frequent. The data is based on a sample methodology.,2009,6,Service Indicators,M,U,%,1,87.00,88.70,87.00,88.50
67824,0,NYC Transit,"Wait Assessment - Subways (Inactive, Historic Calculations)",The percent of actual intervals between trains that are no more than the scheduled interval plus 2 minutes during peak hours (6 AM - 9 AM) and plus 4 minutes during off-peak hours (9 AM - 4 PM and 7 PM - midnight). Wait assessment is measured weekdays between 6:00 AM - midnight when service is relatively frequent. The data is based on a sample methodology.,2009,7,Service Indicators,M,U,%,1,87.00,88.90,87.00,89.70
67824,0,NYC Transit,"Wait Assessment - Subways (Inactive, Historic Calculations)",The percent of actual intervals between trains that are no more than the scheduled interval plus 2 minutes during peak hours (6 AM - 9 AM) and plus 4 minutes during off-peak hours (9 AM - 4 PM and 7 PM - midnight). Wait assessment is measured weekdays between 6:00 AM - midnight when service is relatively frequent. The data is based on a sample methodology.,2009,8,Service Indicators,M,U,%,1,87.00,88.90,87.00,89.40
67824,0,NYC Transit,"Wait Assessment - Subways (Inactive, Historic Calculations)",The percent of actual intervals between trains that are no more than the scheduled interval plus 2 minutes during peak hours (6 AM - 9 AM) and plus 4 minutes during off-peak hours (9 AM - 4 PM and 7 PM - midnight). Wait assessment is measured weekdays between 6:00 AM - midnight when service is relatively frequent. The data is based on a sample methodology.,2009,9,Service Indicators,M,U,%,1,87.00,89.00,87.00,89.50
67824,0,NYC Transit,"Wait Assessment - Subways (Inactive, Historic Calculations)",The percent of actual intervals between trains that are no more than the scheduled interval plus 2 minutes during peak hours (6 AM - 9 AM) and plus 4 minutes during off-peak hours (9 AM - 4 PM and 7 PM - midnight). Wait assessment is measured weekdays between 6:00 AM - midnight when service is relatively frequent. The data is based on a sample methodology.,2009,10,Service Indicators,M,U,%,1,87.00,89.00,87.00,88.60
67824,0,NYC Transit,"Wait Assessment - Subways (Inactive, Historic Calculations)",The percent of actual intervals between trains that are no more than the scheduled interval plus 2 minutes during peak hours (6 AM - 9 AM) and plus 4 minutes during off-peak hours (9 AM - 4 PM and 7 PM - midnight). Wait assessment is measured weekdays between 6:00 AM - midnight when service is relatively frequent. The data is based on a sample methodology.,2009,11,Service Indicators,M,U,%,1,87.00,89.00,87.00,90.10
67824,0,NYC Transit,"Wait Assessment - Subways (Inactive, Historic Calculations)",The percent of actual intervals between trains that are no more than the scheduled interval plus 2 minutes during peak hours (6 AM - 9 AM) and plus 4 minutes during off-peak hours (9 AM - 4 PM and 7 PM - midnight). Wait assessment is measured weekdays between 6:00 AM - midnight when service is relatively frequent. The data is based on a sample methodology.,2009,12,Service Indicators,M,U,%,1,87.00,89.00,87.00,88.50
67824,0,NYC Transit,"Wait Assessment - Subways (Inactive, Historic Calculations)",The percent of actual intervals between trains that are no more than the scheduled interval plus 2 minutes during peak hours (6 AM - 9 AM) and plus 4 minutes during off-peak hours (9 AM - 4 PM and 7 PM - midnight). Wait assessment is measured weekdays between 6:00 AM - midnight when service is relatively frequent. The data is based on a sample methodology.,2010,1,Service Indicators,M,U,%,1,94.00,89.70,94.00,89.70
67923,0,NYC Transit,Customer Injury Rate - Subways,Any injury to a customer as a result of an incident within/on subway property. Assaults are not included. The rate is injuries per million customers.,2008,8,Safety Indicators,M,D,-,2,3.34,3.18,2.99,3.05
67824,0,NYC Transit,"Wait Assessment - Subways (Inactive, Historic Calculations)",The percent of actual intervals between trains that are no more than the scheduled interval plus 2 minutes during peak hours (6 AM - 9 AM) and plus 4 minutes during off-peak hours (9 AM - 4 PM and 7 PM - midnight). Wait assessment is measured weekdays between 6:00 AM - midnight when service is relatively frequent. The data is based on a sample methodology.,2010,2,Service Indicators,M,U,%,1,94.00,90.20,94.00,90.60
374903,0,NYC Transit,% of Completed Trips - NYCT Bus,The percent of total scheduled bus trips completed,2009,8,Service Indicators,M,U,%,2,99.40,99.05,99.40,99.03
67824,0,NYC Transit,"Wait Assessment - Subways (Inactive, Historic Calculations)",The percent of actual intervals between trains that are no more than the scheduled interval plus 2 minutes during peak hours (6 AM - 9 AM) and plus 4 minutes during off-peak hours (9 AM - 4 PM and 7 PM - midnight). Wait assessment is measured weekdays between 6:00 AM - midnight when service is relatively frequent. The data is based on a sample methodology.,2010,3,Service Indicators,M,U,%,1,90.00,90.40,90.00,90.60
67824,0,NYC Transit,"Wait Assessment - Subways (Inactive, Historic Calculations)",The percent of actual intervals between trains that are no more than the scheduled interval plus 2 minutes during peak hours (6 AM - 9 AM) and plus 4 minutes during off-peak hours (9 AM - 4 PM and 7 PM - midnight). Wait assessment is measured weekdays between 6:00 AM - midnight when service is relatively frequent. The data is based on a sample methodology.,2010,4,Service Indicators,M,U,%,1,90.00,90.00,90.00,88.80
67824,0,NYC Transit,"Wait Assessment - Subways (Inactive, Historic Calculations)",The percent of actual intervals between trains that are no more than the scheduled interval plus 2 minutes during peak hours (6 AM - 9 AM) and plus 4 minutes during off-peak hours (9 AM - 4 PM and 7 PM - midnight). Wait assessment is measured weekdays between 6:00 AM - midnight when service is relatively frequent. The data is based on a sample methodology.,2010,5,Service Indicators,M,U,%,1,90.00,90.10,90.00,90.60
67824,0,NYC Transit,"Wait Assessment - Subways (Inactive, Historic Calculations)",The percent of actual intervals between trains that are no more than the scheduled interval plus 2 minutes during peak hours (6 AM - 9 AM) and plus 4 minutes during off-peak hours (9 AM - 4 PM and 7 PM - midnight). Wait assessment is measured weekdays between 6:00 AM - midnight when service is relatively frequent. The data is based on a sample methodology.,2010,6,Service Indicators,M,U,%,1,90.00,89.90,90.00,89.00
67824,0,NYC Transit,"Wait Assessment - Subways (Inactive, Historic Calculations)",The percent of actual intervals between trains that are no more than the scheduled interval plus 2 minutes during peak hours (6 AM - 9 AM) and plus 4 minutes during off-peak hours (9 AM - 4 PM and 7 PM - midnight). Wait assessment is measured weekdays between 6:00 AM - midnight when service is relatively frequent. The data is based on a sample methodology.,2010,7,Service Indicators,M,U,%,1,78.10,79.10,78.10,78.80
